"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","intersection_gene","intersection_gene_id","term"
"query_1",TRUE,0.000688843120854026,7322,111,65,0.585585585585586,0.00887735591368479,"GO:0032501","GO:BP","multicellular organismal process",21026,7557,"IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,ISS IEA,ISO IBA,IEA,IDA IGI IEA,ISS IEA,IBA,TAS IEA,IDA,ISS IEA,IDA ISS IEA,IEA,IMP IEA,IDA,IEP ISS IBA IEA,ISS IEA,IEP ISS,IBA IEA,IBA IEA,IBA TAS IEA,IDA,IMP IBA TAS IC,IDA IMP IBA TAS,IMP IBA,ISS IEA,IMP ISS IEA,IEA,IEA,IBA IEA,IDA ISS IEA,ISS IEA,IEA,IDA,NAS,ISS TAS IEA,ISS,IEA,IEA,ISS,IEA,IDA IMP ISS TAS NAS IC IEA,IEA,IMP IEA,IEA,IBA,IEP,IBA IEA,IMP IGI IEA,IMP IEA,IEA,IEA,IMP IEP TAS IEA,IDA IMP IEP ISS NAS IEA,IDA,NAS IEA,IDA ISS IEA,IEA,IEA,IMP ISS IEA,IEA","KLF10,EGR1,H2AJ,TCHH,NR1D1,CHST3,ALOXE3,TNXB,GPR35,WWTR1,NPR3,IFNE,MOBP,IL26,TMEM63A,GDF15,NLRP3,FUT7,H4C5,MMP14,FOXS1,STXBP2,OR5M1,ZIC5,CRYBB2,SIGLEC1,MYH3,TNNC2,NPC1L1,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,ASTL,CTRB2,CR2,CD247,EGR2,BEST2,ACR,FOSB,CD200R1,IL5RA,IL6R,CTRB1,FREM2,GABRR2,FUT6,ITGB5,OR12D2,HFE,SRD5A2,OR51G1,PKHD1L1,NOX1,FOXJ1,CLIC3,SLC22A1,C3,NCF1,MYCT1,ITGAX,COL14A1","KLF10,EGR1,H2AJ,TCHH,NR1D1,CHST3,ALOXE3,TNXB,GPR35,WWTR1,NPR3,IFNE,MOBP,IL26,TMEM63A,GDF15,NLRP3,FUT7,H4C5,MMP14,FOXS1,STXBP2,OR5M1,ZIC5,CRYBB2,SIGLEC1,MYH3,TNNC2,NPC1L1,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,ASTL,CTRB2,CR2,CD247,EGR2,BEST2,ACR,FOSB,CD200R1,IL5RA,IL6R,CTRB1,FREM2,GABRR2,FUT6,ITGB5,OR12D2,HFE,SRD5A2,OR51G1,PKHD1L1,NOX1,FOXJ1,CLIC3,SLC22A1,C3,NCF1,MYCT1,ITGAX,COL14A1","ENSG00000155090,ENSG00000120738,ENSG00000246705,ENSG00000159450,ENSG00000126368,ENSG00000122863,ENSG00000179148,ENSG00000168477,ENSG00000178623,ENSG00000018408,ENSG00000113389,ENSG00000184995,ENSG00000168314,ENSG00000111536,ENSG00000196187,ENSG00000130513,ENSG00000162711,ENSG00000180549,ENSG00000276966,ENSG00000157227,ENSG00000179772,ENSG00000076944,ENSG00000255012,ENSG00000139800,ENSG00000244752,ENSG00000088827,ENSG00000109063,ENSG00000101470,ENSG00000015520,ENSG00000140279,ENSG00000121068,ENSG00000226979,ENSG00000139292,ENSG00000171133,ENSG00000176170,ENSG00000188886,ENSG00000168928,ENSG00000117322,ENSG00000198821,ENSG00000122877,ENSG00000039987,ENSG00000100312,ENSG00000125740,ENSG00000163606,ENSG00000091181,ENSG00000160712,ENSG00000168925,ENSG00000150893,ENSG00000111886,ENSG00000156413,ENSG00000082781,ENSG00000280236,ENSG00000010704,ENSG00000277893,ENSG00000278870,ENSG00000205038,ENSG00000007952,ENSG00000129654,ENSG00000169583,ENSG00000175003,ENSG00000125730,ENSG00000158517,ENSG00000120279,ENSG00000140678,ENSG00000187955","GO:BP - multicellular organismal process"
"query_1",TRUE,0.00704035610958819,8999,111,71,0.63963963963964,0.00788976552950328,"GO:0050896","GO:BP","response to stimulus",21026,13167,"ISS IEA,IDA IMP ISS IEA,IDA IBA IEA,IDA IBA IEA,IEA,IMP ISS IBA IEA,ISS IEA,ISO,IBA TAS,IBA,IDA IMP IBA TAS IEA,IDA IEA,IDA IMP IBA IEA,IBA IEA,ISS IBA NAS IEA,IDA IMP ISS IBA IEA,IMP IEA,IDA IEA,IDA IMP ISS TAS IEA,IMP IBA,IEA,IMP ISS IEA,IDA ISS IEA,IEP ISS,IBA IEA,NAS,IDA IEP IBA IEA,IBA,IDA IEA,IDA IGI ISS IBA IEA,IDA IMP IEA,TAS IEA,IDA IBA TAS IEA,IBA IEA,IDA IMP ISS IBA TAS IEA,IBA,IDA IMP IBA NAS IEA,TAS,IDA IBA NAS IC IEA,IEA,IDA,IEA,IEA,ISS TAS IEA,IBA IEA,IDA IBA IEA,IDA IBA TAS IEA,IDA IMP ISS IBA TAS NAS IC IEA,IBA TAS IEA,TAS,IMP IBA NAS IEA,IBA IEA,IDA IMP IGI IBA,IDA IBA TAS IEA,IEA,IEA,NAS,IBA TAS IEA,IDA IBA IEA,IDA IMP TAS,ISS IEA,TAS,IDA IBA TAS NAS IEA,IDA IMP TAS IEA,IDA IMP IBA TAS IEA,IDA IMP TAS IEA,IBA NAS IEA,IEA,IEA,IEA,TAS","KLF10,EGR1,AEN,EDA2R,H2AJ,NR1D1,ALOXE3,TNXB,AOC3,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,MPEG1,MCM10,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,SIGLEC1,OASL,SLFN13,NPC1L1,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,WFDC9,CR2,TNFRSF10D,CD247,EGR2,PSCA,ACR,FOSB,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,PKHD1L1,NOX1,MAPK15,HSPA6,FOXJ1,CLIC3,CCL26,SLC22A1,C3,NCF1,ITGAX,CCDC80,MAJIN,MYBL2,DAPP1","KLF10,EGR1,AEN,EDA2R,H2AJ,NR1D1,ALOXE3,TNXB,AOC3,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,MPEG1,MCM10,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,SIGLEC1,OASL,SLFN13,NPC1L1,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,WFDC9,CR2,TNFRSF10D,CD247,EGR2,PSCA,ACR,FOSB,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,PKHD1L1,NOX1,MAPK15,HSPA6,FOXJ1,CLIC3,CCL26,SLC22A1,C3,NCF1,ITGAX,CCDC80,MAJIN,MYBL2,DAPP1","ENSG00000155090,ENSG00000120738,ENSG00000181026,ENSG00000131080,ENSG00000246705,ENSG00000126368,ENSG00000179148,ENSG00000168477,ENSG00000131471,ENSG00000128283,ENSG00000178623,ENSG00000099860,ENSG00000018408,ENSG00000113389,ENSG00000184995,ENSG00000197629,ENSG00000065328,ENSG00000111536,ENSG00000130513,ENSG00000087589,ENSG00000162711,ENSG00000180549,ENSG00000157227,ENSG00000076944,ENSG00000255012,ENSG00000088827,ENSG00000135114,ENSG00000154760,ENSG00000015520,ENSG00000140279,ENSG00000121068,ENSG00000226979,ENSG00000139292,ENSG00000171133,ENSG00000176170,ENSG00000180205,ENSG00000117322,ENSG00000173530,ENSG00000198821,ENSG00000122877,ENSG00000167653,ENSG00000100312,ENSG00000125740,ENSG00000163606,ENSG00000169618,ENSG00000124602,ENSG00000091181,ENSG00000160712,ENSG00000070019,ENSG00000111886,ENSG00000082781,ENSG00000280236,ENSG00000010704,ENSG00000131142,ENSG00000277893,ENSG00000278870,ENSG00000205038,ENSG00000007952,ENSG00000181085,ENSG00000173110,ENSG00000129654,ENSG00000169583,ENSG00000006606,ENSG00000175003,ENSG00000125730,ENSG00000158517,ENSG00000140678,ENSG00000091986,ENSG00000168070,ENSG00000101057,ENSG00000070190","GO:BP - response to stimulus"
"query_1",TRUE,0.016413199492421,518,111,12,0.108108108108108,0.0231660231660232,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",21026,5568,"IMP,IDA IEA,IDA IMP IEA,IBA NAS,IEP IEA,IDA ISS,IDA,IDA,IDA IBA IEA,IDA IMP ISS IBA IEA,IBA,IDA IBA","EGR1,EDA2R,GPR35,IFNE,OASL,DUOX2,SPHK1,CR2,IL5RA,IL6R,CCL25,CCL26","EGR1,EDA2R,GPR35,IFNE,OASL,DUOX2,SPHK1,CR2,IL5RA,IL6R,CCL25,CCL26","ENSG00000120738,ENSG00000131080,ENSG00000178623,ENSG00000184995,ENSG00000135114,ENSG00000140279,ENSG00000176170,ENSG00000117322,ENSG00000091181,ENSG00000160712,ENSG00000131142,ENSG00000006606","GO:BP - cytokine-mediated signaling pathway"
"query_1",TRUE,0.0177902812115283,6515,111,54,0.486486486486487,0.00828856485034536,"GO:0023052","GO:BP","signaling",21026,6607,"TAS,IMP IEA,IDA IBA,IDA IBA IEA,IMP ISS IBA IEA,ISS IEA,ISO,IBA,IDA IMP IBA TAS IEA,IDA IEA,IDA IMP IBA IEA,IBA IEA,IBA NAS IEA,IDA TAS IEA,IDA IMP ISS TAS IEA,IMP IBA,IEA,IMP,IDA ISS IEA,IBA,IBA IEA,IDA IEP IEA,IDA ISS,IEA,TAS IEA,IDA IBA TAS IEA,IEA,IDA IMP TAS IEA,IDA IEA,TAS,IDA IBA NAS IC IEA,IEA,IDA,TAS IEA,IBA IEA,IDA IBA IEA,IDA IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IBA TAS IEA,TAS IEA,IMP IBA NAS IEA,IEA,IDA IMP IGI,IDA IBA TAS IEA,TAS,IEA,TAS IEA,IBA IEA,TAS,IDA IBA TAS NAS,IDA TAS IEA,IMP,IBA NAS IEA,TAS","KLF10,EGR1,AEN,EDA2R,NR1D1,ALOXE3,TNXB,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,OASL,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,CR2,TNFRSF10D,CD247,EGR2,PSCA,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,NOX1,MAPK15,CLIC3,CCL26,C3,NCF1,ITGAX,DAPP1","KLF10,EGR1,AEN,EDA2R,NR1D1,ALOXE3,TNXB,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,OASL,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,CR2,TNFRSF10D,CD247,EGR2,PSCA,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,NOX1,MAPK15,CLIC3,CCL26,C3,NCF1,ITGAX,DAPP1","ENSG00000155090,ENSG00000120738,ENSG00000181026,ENSG00000131080,ENSG00000126368,ENSG00000179148,ENSG00000168477,ENSG00000128283,ENSG00000178623,ENSG00000099860,ENSG00000018408,ENSG00000113389,ENSG00000184995,ENSG00000111536,ENSG00000130513,ENSG00000087589,ENSG00000162711,ENSG00000180549,ENSG00000157227,ENSG00000076944,ENSG00000255012,ENSG00000135114,ENSG00000140279,ENSG00000121068,ENSG00000226979,ENSG00000139292,ENSG00000171133,ENSG00000176170,ENSG00000117322,ENSG00000173530,ENSG00000198821,ENSG00000122877,ENSG00000167653,ENSG00000163606,ENSG00000169618,ENSG00000124602,ENSG00000091181,ENSG00000160712,ENSG00000070019,ENSG00000111886,ENSG00000082781,ENSG00000280236,ENSG00000010704,ENSG00000131142,ENSG00000277893,ENSG00000278870,ENSG00000007952,ENSG00000181085,ENSG00000169583,ENSG00000006606,ENSG00000125730,ENSG00000158517,ENSG00000140678,ENSG00000070190","GO:BP - signaling"
"query_1",TRUE,0.0177902812115283,1608,111,21,0.189189189189189,0.0130597014925373,"GO:0022414","GO:BP","reproductive process",21026,6573,"ISS IEA,IEA,ISS,IMP,IEA,IEA,IEA,ISS IEA,ISS IEA,IMP ISS IBA TAS NAS IEA,IEA,IEA,IBA,IMP IEA,ISS IEA,IEA,NAS,IEA,ISS IBA IEA,IEA,ISS IBA IEA","EGR1,H2AJ,IRGC,FUT7,MMP14,DUOX2,LGR5,ASTL,RSPH6A,ACR,FOSB,GMCL2,FUT6,SRD5A2,ACRBP,MAPK15,FOXJ1,C3,CFAP97D1,TAF7L,MAJIN","EGR1,H2AJ,IRGC,FUT7,MMP14,DUOX2,LGR5,ASTL,RSPH6A,ACR,FOSB,GMCL2,FUT6,SRD5A2,ACRBP,MAPK15,FOXJ1,C3,CFAP97D1,TAF7L,MAJIN","ENSG00000120738,ENSG00000246705,ENSG00000124449,ENSG00000180549,ENSG00000157227,ENSG00000140279,ENSG00000139292,ENSG00000188886,ENSG00000104941,ENSG00000100312,ENSG00000125740,ENSG00000244234,ENSG00000156413,ENSG00000277893,ENSG00000111644,ENSG00000181085,ENSG00000129654,ENSG00000125730,ENSG00000231256,ENSG00000102387,ENSG00000168070","GO:BP - reproductive process"
"query_1",TRUE,0.0177902812115283,6540,111,55,0.495495495495495,0.00840978593272171,"GO:0007154","GO:BP","cell communication",21026,2705,"TAS,IMP IEA,IDA IBA,IDA IBA IEA,IMP ISS IBA IEA,ISS IEA,ISO,IBA,IDA IMP IBA TAS IEA,IDA IEA,IDA IMP IBA IEA,IBA IEA,IBA NAS IEA,IDA TAS IEA,IDA IMP ISS TAS IEA,IMP IBA,IEA,IMP,IDA ISS IEA,IBA,IBA IEA,IDA IEP IEA,IDA ISS,IEA,TAS IEA,IDA IBA TAS IEA,IEA,IDA IMP TAS IEA,IDA IEA,TAS,IDA IBA NAS IC IEA,IEA,IDA,TAS IEA,IBA IEA,IDA IBA IEA,IDA IBA TAS IEA,IDA IMP ISS IBA TAS IEA,IBA TAS IEA,IEA,TAS IEA,IMP IBA NAS IEA,IEA,IDA IMP IGI,IDA IBA TAS IEA,TAS,IEA,TAS IEA,IBA IEA,TAS,IDA IBA TAS NAS,IDA TAS IEA,IMP,IBA NAS IEA,TAS","KLF10,EGR1,AEN,EDA2R,NR1D1,ALOXE3,TNXB,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,OASL,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,CR2,TNFRSF10D,CD247,EGR2,PSCA,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,FREM2,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,NOX1,MAPK15,CLIC3,CCL26,C3,NCF1,ITGAX,DAPP1","KLF10,EGR1,AEN,EDA2R,NR1D1,ALOXE3,TNXB,CDC42EP1,GPR35,GADD45B,WWTR1,NPR3,IFNE,IL26,GDF15,CASS4,NLRP3,FUT7,MMP14,STXBP2,OR5M1,OASL,DUOX2,TBX2,LTA,LGR5,OR2K2,SPHK1,CR2,TNFRSF10D,CD247,EGR2,PSCA,CD200R1,PROKR1,UNC5CL,IL5RA,IL6R,GUCY2C,FREM2,GABRR2,ITGB5,OR12D2,HFE,CCL25,SRD5A2,OR51G1,NOX1,MAPK15,CLIC3,CCL26,C3,NCF1,ITGAX,DAPP1","ENSG00000155090,ENSG00000120738,ENSG00000181026,ENSG00000131080,ENSG00000126368,ENSG00000179148,ENSG00000168477,ENSG00000128283,ENSG00000178623,ENSG00000099860,ENSG00000018408,ENSG00000113389,ENSG00000184995,ENSG00000111536,ENSG00000130513,ENSG00000087589,ENSG00000162711,ENSG00000180549,ENSG00000157227,ENSG00000076944,ENSG00000255012,ENSG00000135114,ENSG00000140279,ENSG00000121068,ENSG00000226979,ENSG00000139292,ENSG00000171133,ENSG00000176170,ENSG00000117322,ENSG00000173530,ENSG00000198821,ENSG00000122877,ENSG00000167653,ENSG00000163606,ENSG00000169618,ENSG00000124602,ENSG00000091181,ENSG00000160712,ENSG00000070019,ENSG00000150893,ENSG00000111886,ENSG00000082781,ENSG00000280236,ENSG00000010704,ENSG00000131142,ENSG00000277893,ENSG00000278870,ENSG00000007952,ENSG00000181085,ENSG00000169583,ENSG00000006606,ENSG00000125730,ENSG00000158517,ENSG00000140678,ENSG00000070190","GO:BP - cell communication"
"query_1",TRUE,0.0177902812115283,3,111,2,0.018018018018018,0.666666666666667,"GO:0060086","GO:BP","circadian temperature homeostasis",21026,14138,"ISS IEA,ISS IEA","EGR1,NR1D1","EGR1,NR1D1","ENSG00000120738,ENSG00000126368","GO:BP - circadian temperature homeostasis"
"query_1",TRUE,0.0177902812115283,862,111,15,0.135135135135135,0.0174013921113689,"GO:0006954","GO:BP","inflammatory response",21026,2574,"ISS IEA,TAS,IEA,ISS IEA,NAS,IEA,ISS IEA,ISS IEA,IEA,TAS,IBA IEA,TAS,IBA IEA,IEA,IEA","NR1D1,AOC3,NLRP3,FUT7,SIGLEC1,LTA,SPHK1,CD200R1,IL5RA,IL6R,CCL25,NOX1,CCL26,C3,NCF1","NR1D1,AOC3,NLRP3,FUT7,SIGLEC1,LTA,SPHK1,CD200R1,IL5RA,IL6R,CCL25,NOX1,CCL26,C3,NCF1","ENSG00000126368,ENSG00000131471,ENSG00000162711,ENSG00000180549,ENSG00000088827,ENSG00000226979,ENSG00000176170,ENSG00000163606,ENSG00000091181,ENSG00000160712,ENSG00000131142,ENSG00000007952,ENSG00000006606,ENSG00000125730,ENSG00000158517","GO:BP - inflammatory response"
"query_1",TRUE,0.0177902812115283,1853,111,23,0.207207207207207,0.0124123043712898,"GO:0006952","GO:BP","defense response",21026,2572,"IMP ISS IEA,TAS,ISS IBA NAS IEA,IDA IMP ISS IBA IEA,IEA,ISS IEA,NAS,IDA IBA IEA,IBA,IBA,IEA,ISS IEA,IBA,IDA IMP IEA,ISS IEA,IEA,TAS NAS,IBA IEA,IBA TAS,IBA IEA,IEA,TAS IEA,IEA","NR1D1,AOC3,IFNE,MPEG1,NLRP3,FUT7,SIGLEC1,OASL,SLFN13,DUOX2,LTA,SPHK1,WFDC9,CR2,CD200R1,IL5RA,IL6R,CCL25,NOX1,CCL26,C3,NCF1,ITGAX","NR1D1,AOC3,IFNE,MPEG1,NLRP3,FUT7,SIGLEC1,OASL,SLFN13,DUOX2,LTA,SPHK1,WFDC9,CR2,CD200R1,IL5RA,IL6R,CCL25,NOX1,CCL26,C3,NCF1,ITGAX","ENSG00000126368,ENSG00000131471,ENSG00000184995,ENSG00000197629,ENSG00000162711,ENSG00000180549,ENSG00000088827,ENSG00000135114,ENSG00000154760,ENSG00000140279,ENSG00000226979,ENSG00000176170,ENSG00000180205,ENSG00000117322,ENSG00000163606,ENSG00000091181,ENSG00000160712,ENSG00000131142,ENSG00000007952,ENSG00000006606,ENSG00000125730,ENSG00000158517,ENSG00000140678","GO:BP - defense response"
"query_1",TRUE,0.0177902812115283,3948,111,39,0.351351351351351,0.00987841945288754,"GO:0006950","GO:BP","response to stress",21026,2571,"ISS IEA,ISS IEA,IDA IBA IEA,IEA,IMP ISS IEA,TAS,IEA,ISS IBA NAS IEA,IDA IMP ISS IBA IEA,IMP IEA,IDA,IDA IEA,IEA,ISS IEA,IDA IEA,NAS,IDA IBA IEA,IBA,IDA,IGI IBA IEA,IDA IMP IEA,IEA,ISS IEA,IBA,IDA IMP IEA,ISS IEA,IEA,TAS NAS,NAS,IBA,IBA IEA,IBA TAS IEA,IDA,IDA IMP TAS,IBA IEA,IEA,IDA TAS IEA,IEA,IEA","KLF10,EGR1,AEN,H2AJ,NR1D1,AOC3,NPR3,IFNE,MPEG1,MCM10,IL26,GDF15,NLRP3,FUT7,MMP14,SIGLEC1,OASL,SLFN13,NPC1L1,DUOX2,TBX2,LTA,SPHK1,WFDC9,CR2,CD200R1,IL5RA,IL6R,ITGB5,HFE,CCL25,NOX1,MAPK15,HSPA6,CCL26,C3,NCF1,ITGAX,MAJIN","KLF10,EGR1,AEN,H2AJ,NR1D1,AOC3,NPR3,IFNE,MPEG1,MCM10,IL26,GDF15,NLRP3,FUT7,MMP14,SIGLEC1,OASL,SLFN13,NPC1L1,DUOX2,TBX2,LTA,SPHK1,WFDC9,CR2,CD200R1,IL5RA,IL6R,ITGB5,HFE,CCL25,NOX1,MAPK15,HSPA6,CCL26,C3,NCF1,ITGAX,MAJIN","ENSG00000155090,ENSG00000120738,ENSG00000181026,ENSG00000246705,ENSG00000126368,ENSG00000131471,ENSG00000113389,ENSG00000184995,ENSG00000197629,ENSG00000065328,ENSG00000111536,ENSG00000130513,ENSG00000162711,ENSG00000180549,ENSG00000157227,ENSG00000088827,ENSG00000135114,ENSG00000154760,ENSG00000015520,ENSG00000140279,ENSG00000121068,ENSG00000226979,ENSG00000176170,ENSG00000180205,ENSG00000117322,ENSG00000163606,ENSG00000091181,ENSG00000160712,ENSG00000082781,ENSG00000010704,ENSG00000131142,ENSG00000007952,ENSG00000181085,ENSG00000173110,ENSG00000006606,ENSG00000125730,ENSG00000158517,ENSG00000140678,ENSG00000168070","GO:BP - response to stress"
"query_1",TRUE,0.0177902812115283,46,111,4,0.036036036036036,0.0869565217391304,"GO:0002920","GO:BP","regulation of humoral immune response",21026,1428,"IEA,IBA,ISS IEA,IEA","LTA,CR2,FOXJ1,C3","LTA,CR2,FOXJ1,C3","ENSG00000226979,ENSG00000117322,ENSG00000129654,ENSG00000125730","GO:BP - regulation of humoral immune response"
"query_1",TRUE,0.0177902812115283,202,111,7,0.0630630630630631,0.0346534653465347,"GO:0002822","GO:BP","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",21026,1330,"IEA,ISS IEA,IEA,IBA,IGI IBA,ISS IEA,IEA","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","ENSG00000162711,ENSG00000180549,ENSG00000226979,ENSG00000117322,ENSG00000010704,ENSG00000129654,ENSG00000125730","GO:BP - regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"query_1",TRUE,0.0177902812115283,194,111,7,0.0630630630630631,0.0360824742268041,"GO:0002706","GO:BP","regulation of lymphocyte mediated immunity",21026,1222,"IEA,ISS IEA,IEA,IBA,IGI IBA,ISS IEA,IEA","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","ENSG00000162711,ENSG00000180549,ENSG00000226979,ENSG00000117322,ENSG00000010704,ENSG00000129654,ENSG00000125730","GO:BP - regulation of lymphocyte mediated immunity"
"query_1",TRUE,0.0177902812115283,2819,111,30,0.27027027027027,0.0106420716566158,"GO:0007166","GO:BP","cell surface receptor signaling pathway",21026,2717,"IMP IEA,IDA IEA,IMP,ISO,IDA IMP IEA,IDA IMP IEA,IBA NAS,IDA,IDA ISS TAS IEA,IBA,IMP,IDA ISS IEA,IEP IEA,IDA ISS,IEA,IDA IBA IEA,IDA,IDA IEA,IDA IBA NAS IC IEA,IEA,IEA,IDA IBA IEA,IDA IMP ISS IBA TAS IEA,IBA TAS,IMP IBA NAS IEA,IDA,IBA TAS,IDA IBA,IEA,IBA NAS IEA","EGR1,EDA2R,NR1D1,TNXB,GPR35,WWTR1,IFNE,IL26,GDF15,CASS4,FUT7,MMP14,OASL,DUOX2,TBX2,LGR5,SPHK1,CR2,CD247,CD200R1,UNC5CL,IL5RA,IL6R,GUCY2C,ITGB5,HFE,CCL25,CCL26,C3,ITGAX","EGR1,EDA2R,NR1D1,TNXB,GPR35,WWTR1,IFNE,IL26,GDF15,CASS4,FUT7,MMP14,OASL,DUOX2,TBX2,LGR5,SPHK1,CR2,CD247,CD200R1,UNC5CL,IL5RA,IL6R,GUCY2C,ITGB5,HFE,CCL25,CCL26,C3,ITGAX","ENSG00000120738,ENSG00000131080,ENSG00000126368,ENSG00000168477,ENSG00000178623,ENSG00000018408,ENSG00000184995,ENSG00000111536,ENSG00000130513,ENSG00000087589,ENSG00000180549,ENSG00000157227,ENSG00000135114,ENSG00000140279,ENSG00000121068,ENSG00000139292,ENSG00000176170,ENSG00000117322,ENSG00000198821,ENSG00000163606,ENSG00000124602,ENSG00000091181,ENSG00000160712,ENSG00000070019,ENSG00000082781,ENSG00000010704,ENSG00000131142,ENSG00000006606,ENSG00000125730,ENSG00000140678","GO:BP - cell surface receptor signaling pathway"
"query_1",TRUE,0.0177902812115283,255,111,8,0.0720720720720721,0.0313725490196078,"GO:0002703","GO:BP","regulation of leukocyte mediated immunity",21026,1219,"IEA,ISS IEA,ISS,IEA,IBA,IGI IBA,ISS IEA,IEA","NLRP3,FUT7,STXBP2,LTA,CR2,HFE,FOXJ1,C3","NLRP3,FUT7,STXBP2,LTA,CR2,HFE,FOXJ1,C3","ENSG00000162711,ENSG00000180549,ENSG00000076944,ENSG00000226979,ENSG00000117322,ENSG00000010704,ENSG00000129654,ENSG00000125730","GO:BP - regulation of leukocyte mediated immunity"
"query_1",TRUE,0.0178523356787394,18,111,3,0.027027027027027,0.166666666666667,"GO:0002923","GO:BP","regulation of humoral immune response mediated by circulating immunoglobulin",21026,1431,"IEA,IBA,ISS IEA","LTA,CR2,FOXJ1","LTA,CR2,FOXJ1","ENSG00000226979,ENSG00000117322,ENSG00000129654","GO:BP - regulation of humoral immune response mediated by circulating immunoglobulin"
"query_1",TRUE,0.0185327306753207,281,111,8,0.0720720720720721,0.0284697508896797,"GO:0006959","GO:BP","humoral immune response",21026,2579,"IBA,IEA,IBA,IMP IBA IEA,IBA,ISS IEA,IBA,IMP IBA IEA","IFNE,LTA,WFDC9,CR2,CCL25,FOXJ1,CCL26,C3","IFNE,LTA,WFDC9,CR2,CCL25,FOXJ1,CCL26,C3","ENSG00000184995,ENSG00000226979,ENSG00000180205,ENSG00000117322,ENSG00000131142,ENSG00000129654,ENSG00000006606,ENSG00000125730","GO:BP - humoral immune response"
"query_1",TRUE,0.0185327306753207,217,111,7,0.0630630630630631,0.032258064516129,"GO:0002819","GO:BP","regulation of adaptive immune response",21026,1327,"IEA,ISS IEA,IEA,IBA,IGI IBA,ISS IEA,IEA","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","NLRP3,FUT7,LTA,CR2,HFE,FOXJ1,C3","ENSG00000162711,ENSG00000180549,ENSG00000226979,ENSG00000117322,ENSG00000010704,ENSG00000129654,ENSG00000125730","GO:BP - regulation of adaptive immune response"
"query_1",TRUE,0.0185327306753207,4,111,2,0.018018018018018,0.5,"GO:0160144","GO:BP","GDF15-GFRAL signaling pathway",21026,19982,"IDA IEA,IDA","GDF15,MMP14","GDF15,MMP14","ENSG00000130513,ENSG00000157227","GO:BP - GDF15-GFRAL signaling pathway"
